Source,Target,source_ideology,target_ideology
4370,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4434,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5071,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4373,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4370,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5071,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4374,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3884,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3889,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4370,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4374,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4434,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4473,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5071,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4375,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3884,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4370,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4374,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4375,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4473,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5065,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5067,4376,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5794,4376,Militia/Sovereign Citizen/Anti-Government,White Supremacist/Xenophobic
4370,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4374,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4375,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4376,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4377,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4380,4381,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4384,4385,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4387,4386,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4391,4392,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3848,4393,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4395,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4396,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4396,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4397,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4397,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4396,4397,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4398,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4398,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4396,4398,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4397,4398,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4399,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4399,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4396,4399,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4397,4399,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4398,4399,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4394,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4396,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4397,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4398,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4399,4401,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4402,4403,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4404,4403,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4402,4404,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4407,4408,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4407,4409,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4408,4409,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4583,4410,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4410,4411,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4583,4411,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4410,4412,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4411,4412,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4583,4412,Anarchist/Anti-Capitalist,Anarchist/Anti-Capitalist
4417,4418,Black Nationalist/Separatist,Black Nationalist/Separatist
4417,4419,Black Nationalist/Separatist,Black Nationalist/Separatist
4418,4419,Black Nationalist/Separatist,Black Nationalist/Separatist
4394,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4395,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4396,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4397,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4398,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4399,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4401,4422,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4059,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4381,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4461,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4468,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5029,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5031,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5034,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5036,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5038,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5039,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5786,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5788,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5792,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5797,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5798,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5829,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8182,4424,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4458,4425,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3898,4426,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4458,4426,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4428,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4435,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4445,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4460,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4462,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4477,4427,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4428,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4462,4428,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4434,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5071,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5079,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4432,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4435,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4428,4435,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4436,4437,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4433,4440,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4431,4443,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4444,4443,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4449,4443,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4431,4444,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4445,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4428,4445,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4435,4445,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4460,4445,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4455,4448,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5100,4448,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5101,4448,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4431,4449,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4444,4449,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3884,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3989,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4370,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4374,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4375,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4376,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4377,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4473,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5050,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5065,4454,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3848,4455,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5101,4455,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4429,4456,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3818,4457,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4442,4459,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5088,4459,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4460,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4428,4460,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4435,4460,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4445,4461,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5034,4461,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5036,4461,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5829,4461,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4423,4462,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4435,4462,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4445,4462,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4460,4462,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4428,4463,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3884,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4060,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4063,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4093,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4370,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4371,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4372,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4373,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4374,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4375,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4376,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4377,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4454,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5064,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5070,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5071,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5074,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5075,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5078,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5079,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5080,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5082,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5084,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5085,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5086,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5104,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8129,4467,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4059,4468,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5031,4468,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5100,4469,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5101,4469,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3549,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4467,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5051,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5054,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5102,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5103,4473,White Supremacist/Xenophobic,White Supremacist/Xenophobic
